"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"TTN",0,0,0,0,452,38,0,7,0,497,75,75
"MUC16",2,1,0,0,287,12,0,3,0,305,64,64
"DNAH5",0,0,0,0,127,13,0,1,0,141,51,51
"PCLO",0,0,0,0,115,3,0,0,0,118,47,47
"CSMD1",0,0,0,0,85,7,0,1,0,93,44,44
"BRAF",0,0,0,0,51,0,0,0,0,51,43,43
"HYDIN",0,0,0,0,68,5,0,2,0,75,41,41
"GPR98",0,0,0,0,65,5,0,0,0,70,40,40
"PKHD1L1",0,0,0,0,63,4,0,0,0,67,40,40
"MGAM",0,0,0,0,48,4,0,2,0,54,38,38
"DNAH7",0,0,0,0,65,3,0,1,0,69,36,36
"FLG",0,0,0,0,66,1,0,0,0,67,36,36
"LRP1B",0,0,0,0,70,7,0,1,0,78,35,35
"CSMD3",0,0,0,0,50,7,0,2,0,59,35,35
"XIRP2",0,1,0,0,54,4,0,0,0,59,35,35
"APOB",0,0,0,0,53,4,0,1,0,58,35,35
"DSCAM",0,0,0,0,45,4,0,1,0,50,35,35
"NRAS",0,0,0,0,35,0,0,1,0,36,35,35
"RP1",0,0,0,0,60,5,0,0,0,65,34,34
"ANK3",0,0,0,0,60,3,0,1,0,64,34,34
"CSMD2",0,0,0,0,55,5,0,1,0,61,34,34
"DNAH8",0,0,0,0,53,3,0,1,0,57,34,34
"DNAH9",0,0,0,0,56,5,0,1,0,62,33,33
"FAM135B",0,0,0,0,48,1,0,0,0,49,33,33
"SCN11A",0,0,0,0,42,2,0,1,0,45,33,33
"GPR112",0,0,0,0,44,0,0,0,0,44,32,32
"FAT3",0,0,0,0,37,4,0,2,0,43,32,32
"OBSCN",3,0,0,0,43,3,0,1,0,50,31,31
"MXRA5",0,0,0,0,44,5,0,0,0,49,31,31
"DNAH10",0,0,0,0,36,5,0,0,0,41,31,31
"MUC17",0,0,0,0,57,0,0,0,0,57,30,30
"SYNE1",0,1,0,0,46,5,0,2,0,54,30,30
"FAT4",0,0,0,0,44,6,0,0,0,50,30,30
"SPHKAP",0,0,0,0,49,4,0,0,1,54,29,29
"PAPPA2",0,0,0,0,46,5,0,2,0,53,29,29
"THSD7B",0,0,0,0,44,5,0,0,0,49,29,29
"NEB",1,0,0,0,41,4,0,1,0,47,29,29
"SCN10A",0,0,0,0,35,2,0,1,1,39,29,29
"DNAH3",0,0,0,0,38,4,0,0,0,42,28,28
"LRP2",0,0,0,0,36,5,0,1,0,42,28,28
"TENM3",0,0,0,0,36,5,0,1,0,42,28,28
"USH2A",0,0,0,0,40,1,0,1,0,42,28,28
"MYH2",0,0,0,0,37,1,0,3,0,41,28,28
"ZNF831",0,0,0,0,35,3,0,0,0,38,28,28
"GRIN2A",0,0,0,0,35,0,0,1,0,36,28,28
"RYR2",0,0,0,0,33,2,0,1,0,36,28,28
"RYR3",0,0,0,0,34,6,0,3,0,43,27,27
"PCDH15",0,0,0,0,37,1,0,0,0,38,27,27
"RYR1",0,0,0,0,33,5,0,0,0,38,27,27
"CACNA1E",0,0,0,0,34,1,0,2,0,37,27,27
"NPAP1",0,0,0,0,42,2,0,0,0,44,26,26
"DCC",0,0,0,0,32,6,0,1,0,39,26,26
"PRUNE2",0,0,0,0,36,2,0,0,0,38,26,26
"FLG2",0,0,0,0,36,1,0,0,0,37,26,26
"PTPRT",0,0,0,0,33,1,0,0,0,34,26,26
"PCDH18",0,0,0,0,29,4,0,0,0,33,26,26
"SI",0,0,0,0,36,1,0,1,0,38,25,25
"DNAH2",0,0,0,0,26,3,0,1,0,30,25,25
"ANKRD30A",0,0,0,0,37,3,0,1,0,41,24,24
"MAGEC1",0,0,0,0,35,4,0,0,0,39,24,24
"TACC2",0,0,0,0,36,2,0,1,0,39,24,24
"CD163",0,0,0,0,33,0,0,0,0,33,24,24
"RGPD4",0,0,0,0,28,5,0,0,0,33,24,24
"RP1L1",0,0,0,0,30,3,0,0,0,33,24,24
"DOCK3",1,0,0,0,27,1,0,3,0,32,24,24
"ABCA13",0,0,0,0,29,2,0,0,0,31,24,24
"CD163L1",0,0,0,0,24,3,0,2,0,29,24,24
"COL6A3",0,0,0,0,26,1,0,2,0,29,24,24
"C6",0,0,0,0,26,2,0,0,0,28,24,24
"FCGBP",0,2,0,0,32,3,0,1,0,38,23,23
"MYO18B",1,0,0,0,35,1,0,0,0,37,23,23
"COL4A4",0,0,0,0,35,0,0,1,0,36,23,23
"ZFHX4",0,0,0,0,34,2,0,0,0,36,23,23
"SPTA1",0,0,0,0,30,3,0,1,0,34,23,23
"TLL1",0,0,0,0,32,2,0,0,0,34,23,23
"PTPRD",0,0,0,0,28,2,0,3,0,33,23,23
"MROH2B",0,0,0,0,28,4,0,0,0,32,23,23
"AHNAK2",0,0,0,0,27,4,0,0,0,31,23,23
"DSP",0,0,1,0,28,1,0,1,0,31,23,23
"KMT2D",2,0,0,0,26,1,0,0,0,29,23,23
"STXBP5L",0,0,0,0,26,2,0,0,0,28,23,23
"LPA",0,0,0,0,23,4,0,0,0,27,23,23
"FMN2",0,0,0,0,34,0,0,0,0,34,22,22
"ZNF804A",0,0,0,0,31,3,0,0,0,34,22,22
"COL5A1",0,0,0,0,31,2,0,0,0,33,22,22
"TNXB",0,0,0,0,31,2,0,0,0,33,22,22
"PTPRB",0,0,0,0,27,5,0,0,0,32,22,22
"CNTN5",0,0,0,0,31,0,0,0,0,31,22,22
"SCAND3",0,0,0,0,28,2,0,0,1,31,22,22
"ZDBF2",0,0,0,0,29,1,0,0,0,30,22,22
"ABCA12",0,0,0,0,28,0,0,1,0,29,22,22
"NOS1",0,0,0,0,27,1,0,0,0,28,22,22
"PAPPA",0,0,0,0,26,1,0,1,0,28,22,22
"MYH8",0,0,0,0,25,1,0,0,0,26,22,22
"ADAMTS18",0,0,0,0,25,0,0,0,0,25,22,22
"BSN",0,0,0,0,25,0,0,0,0,25,22,22
"DSC3",1,0,0,0,21,2,0,1,0,25,22,22
"DNAH11",0,0,0,0,33,2,0,1,0,36,21,21
"TPTE",0,0,0,0,30,5,0,0,1,36,21,21
"TRANK1",0,0,0,0,32,3,0,1,0,36,21,21
"DMBT1",0,0,0,0,29,4,0,1,0,34,21,21
"C1orf173",0,0,0,0,32,0,0,0,0,32,21,21
"MYH4",0,0,0,0,25,6,0,1,0,32,21,21
"KIAA1217",0,0,0,0,30,1,0,0,0,31,21,21
"UNC13C",0,0,0,0,30,1,0,0,0,31,21,21
"AHNAK",0,0,0,0,28,0,0,1,0,29,21,21
"KIAA2022",0,0,0,0,25,4,0,0,0,29,21,21
"STAB2",0,0,0,0,24,3,0,2,0,29,21,21
"KCNB2",1,0,0,0,26,1,0,0,0,28,21,21
"NLRP8",0,0,0,0,27,0,0,1,0,28,21,21
"ZAN",0,0,0,0,27,1,0,0,0,28,21,21
"ASXL3",0,0,0,0,26,1,0,0,0,27,21,21
"BAI3",0,0,0,0,26,1,0,0,0,27,21,21
"CDH6",0,0,0,0,25,1,0,1,0,27,21,21
"SCN1A",0,0,0,0,25,2,0,0,0,27,21,21
"MECOM",0,0,0,0,24,1,0,1,0,26,21,21
"VCAN",0,0,0,0,21,4,0,1,0,26,21,21
"MUC4",0,0,0,0,21,3,0,1,0,25,21,21
"SCN9A",0,0,0,0,21,2,0,1,0,24,21,21
"CPAMD8",0,0,0,0,20,1,0,2,0,23,21,21
"MYH1",0,0,0,0,40,0,0,1,0,41,20,20
"FREM1",0,0,0,0,28,3,0,2,0,33,20,20
"PLCB4",0,0,0,0,24,4,0,2,0,30,20,20
"HMCN1",1,0,0,0,24,2,0,1,0,28,20,20
"LAMA2",0,0,0,0,23,2,0,3,0,28,20,20
"ABCC9",0,0,0,0,24,2,0,1,0,27,20,20
"ADCY8",0,0,0,0,24,1,0,1,0,26,20,20
"ERBB4",0,0,0,0,20,3,0,3,0,26,20,20
"FRAS1",0,0,0,0,25,1,0,0,0,26,20,20
"MAP1A",0,0,1,0,21,4,0,0,0,26,20,20
"ACAN",0,0,0,0,25,0,0,0,0,25,20,20
"DPYD",0,0,0,0,24,0,0,0,0,24,20,20
"FBN3",0,0,0,0,22,2,0,0,0,24,20,20
"UNC79",0,0,0,0,22,2,0,0,0,24,20,20
"CMYA5",0,0,0,0,23,0,0,0,0,23,20,20
"CACNA2D3",0,0,0,0,18,2,0,2,0,22,20,20
"F8",0,0,0,0,21,1,0,0,0,22,20,20
"DMD",0,0,0,0,18,1,0,1,0,20,20,20
"RELN",0,0,0,0,28,4,0,1,0,33,19,19
"PCSK5",0,0,0,0,24,4,0,1,0,29,19,19
"SVEP1",0,0,0,0,28,0,0,1,0,29,19,19
"TENM1",0,0,0,0,28,0,0,1,0,29,19,19
"COL22A1",0,0,0,0,24,2,0,1,0,27,19,19
"PRDM9",0,0,0,0,25,1,0,1,0,27,19,19
"CNTNAP2",0,0,0,0,23,3,0,0,0,26,19,19
"DNAH17",0,0,0,0,23,3,0,0,0,26,19,19
"EPHA6",0,0,0,0,25,1,0,0,0,26,19,19
"FLNC",0,0,0,0,26,0,0,0,0,26,19,19
"SACS",0,0,0,0,24,2,0,0,0,26,19,19
"ANK2",0,0,0,0,23,1,0,1,0,25,19,19
"ERC2",1,0,0,0,21,2,0,1,0,25,19,19
"LRP1",0,0,0,0,24,1,0,0,0,25,19,19
"RBP3",0,0,0,0,25,0,0,0,0,25,19,19
"ARID2",3,0,0,0,14,5,0,2,0,24,19,19
"ASTN1",0,0,0,0,20,2,0,2,0,24,19,19
"CRB1",0,0,0,0,23,1,0,0,0,24,19,19
"KCNH7",0,0,0,0,23,1,0,0,0,24,19,19
"COL12A1",0,0,0,0,22,1,0,0,0,23,19,19
"KCNH5",0,0,0,0,23,0,0,0,0,23,19,19
"MYO15A",0,0,0,0,20,2,0,0,0,22,19,19
"ZNF208",0,0,0,0,20,2,0,0,0,22,19,19
"NAV3",0,0,0,0,17,3,0,1,0,21,19,19
"PLCE1",0,0,0,0,20,0,0,1,0,21,19,19
"PXDNL",0,0,0,0,21,0,0,0,0,21,19,19
"XDH",0,0,0,0,20,0,0,1,0,21,19,19
"AKAP6",0,0,0,0,20,0,0,0,0,20,19,19
"TRRAP",1,0,0,0,18,1,0,0,0,20,19,19
"GRIA2",0,0,0,0,17,1,0,1,0,19,19,19
"MTUS2",0,0,0,0,19,0,0,0,0,19,19,19
"DIDO1",0,0,0,0,28,1,0,0,0,29,18,18
"ZNF536",0,0,0,0,26,2,0,0,0,28,18,18
"COL4A1",0,0,0,0,23,0,0,3,0,26,18,18
"PLCH1",0,0,0,0,24,0,0,1,0,25,18,18
"ATP13A5",0,0,0,0,18,3,0,3,0,24,18,18
"COL4A5",0,0,0,0,22,2,0,0,0,24,18,18
"MUC5B",2,0,0,0,21,1,0,0,0,24,18,18
"PEG3",0,0,0,0,24,0,0,0,0,24,18,18
"PTPRK",0,0,0,0,23,0,0,1,0,24,18,18
"ABCA4",0,0,0,0,20,2,0,1,0,23,18,18
"ABCB5",0,0,0,0,21,2,0,0,0,23,18,18
"DYSF",0,0,0,0,22,1,0,0,0,23,18,18
"KEL",0,0,0,0,23,0,0,0,0,23,18,18
"TAF1L",0,0,0,0,22,1,0,0,0,23,18,18
"ANO4",0,0,0,0,20,2,0,0,0,22,18,18
"SCN5A",0,0,0,0,21,1,0,0,0,22,18,18
"BRINP3",0,0,0,0,18,3,0,0,0,21,18,18
"SRGAP3",0,0,0,0,20,1,0,0,0,21,18,18
"KMT2C",0,0,0,0,17,3,0,0,0,20,18,18
"MORC1",0,0,0,0,19,1,0,0,0,20,18,18
"PCNXL2",0,0,0,0,17,2,0,1,0,20,18,18
"FUT9",0,0,0,0,19,0,0,0,0,19,18,18
"IGSF10",1,0,0,0,17,1,0,0,0,19,18,18
"DSG1",0,0,0,0,25,3,0,0,0,28,17,17
"BCLAF1",0,0,0,0,24,1,0,0,0,25,17,17
"DCHS2",0,0,0,0,23,2,0,0,0,25,17,17
"NLRP13",0,0,0,0,24,1,0,0,0,25,17,17
"SALL1",0,0,0,0,25,0,0,0,0,25,17,17
"COL3A1",0,0,0,0,20,2,0,2,0,24,17,17
"COL7A1",0,0,0,0,21,2,0,1,0,24,17,17
"FER1L6",1,0,0,0,23,0,0,0,0,24,17,17
"GCN1L1",0,0,0,0,23,1,0,0,0,24,17,17
"ROS1",0,0,0,0,23,1,0,0,0,24,17,17
"ALPK2",0,0,0,0,23,0,0,0,0,23,17,17
"HDAC9",0,0,0,0,22,1,0,0,0,23,17,17
"IGSF1",0,0,0,0,20,3,0,0,0,23,17,17
"KCNT2",0,0,0,0,19,3,0,1,0,23,17,17
"WDR49",0,0,0,0,23,0,0,0,0,23,17,17
"C12orf55",0,0,0,0,21,0,0,1,0,22,17,17
"CASR",0,0,0,0,21,1,0,0,0,22,17,17
"HCN1",0,0,0,0,21,0,0,1,0,22,17,17
"PPFIA2",0,0,0,0,17,3,0,2,0,22,17,17
"CTNND2",0,0,0,0,17,3,0,1,0,21,17,17
"PIK3C2G",0,0,0,0,19,1,0,1,0,21,17,17
"SNCAIP",0,0,0,0,20,1,0,0,0,21,17,17
"VWF",0,0,0,0,20,0,0,1,0,21,17,17
"ADAM7",0,0,0,0,20,0,0,0,0,20,17,17
"ANK1",0,0,0,0,19,0,0,1,0,20,17,17
"ATP10D",0,0,0,0,19,1,0,0,0,20,17,17
"CDH9",0,0,0,0,17,1,0,2,0,20,17,17
"CNTNAP5",0,0,0,0,17,3,0,0,0,20,17,17
"CUBN",0,0,1,0,13,6,0,0,0,20,17,17
"DAB1",0,0,0,0,18,2,0,0,0,20,17,17
"PLG",0,0,0,0,20,0,0,0,0,20,17,17
"RPTN",0,0,0,0,20,0,0,0,0,20,17,17
"SIPA1L1",0,0,0,0,20,0,0,0,0,20,17,17
"SNAP91",0,0,0,0,18,1,0,1,0,20,17,17
"TP63",0,0,0,0,20,0,0,0,0,20,17,17
"LCT",0,0,0,0,19,0,0,0,0,19,17,17
"SLITRK4",0,0,0,0,17,2,0,0,0,19,17,17
"COL6A6",0,0,0,0,16,1,0,1,0,18,17,17
"NLRP1",0,0,0,0,18,0,0,0,0,18,17,17
"CHD6",0,0,0,0,16,1,0,0,0,17,17,17
"NBEA",0,0,0,0,26,4,0,1,0,31,16,16
"EPHA7",0,0,0,0,24,3,0,0,0,27,16,16
"COL14A1",0,0,0,0,23,1,0,0,0,24,16,16
"CEP350",0,0,0,0,21,2,0,0,0,23,16,16
"NDST4",0,0,0,0,21,1,0,1,0,23,16,16
"TRPM6",0,0,0,0,23,0,0,0,0,23,16,16
"C7",0,0,0,0,22,0,0,0,0,22,16,16
"COL11A1",0,0,0,0,20,1,0,1,0,22,16,16
"ENAM",0,0,0,0,20,2,0,0,0,22,16,16
"GRIA1",0,0,0,0,19,2,0,1,0,22,16,16
"MED12L",0,0,0,0,19,3,0,0,0,22,16,16
"RGPD3",0,0,0,0,18,4,0,0,0,22,16,16
"SAMD9L",0,0,0,0,21,1,0,0,0,22,16,16
"TENM4",0,0,0,0,22,0,0,0,0,22,16,16
"ARMC4",0,0,0,0,19,2,0,0,0,21,16,16
"SORL1",0,0,0,0,21,0,0,0,0,21,16,16
"ST6GAL2",0,0,0,0,19,2,0,0,0,21,16,16
"COL5A2",0,0,0,0,18,1,0,1,0,20,16,16
"CYP2C9",0,0,0,0,18,2,0,0,0,20,16,16
"LAMA5",0,0,0,0,19,1,0,0,0,20,16,16
"NLRP3",0,0,0,0,19,1,0,0,0,20,16,16
"CFTR",0,0,0,0,16,3,0,0,0,19,16,16
"CTNNA3",0,0,0,0,19,0,0,0,0,19,16,16
"DOCK2",0,0,0,0,19,0,0,0,0,19,16,16
"EPPK1",0,0,0,0,17,2,0,0,0,19,16,16
"FCRL5",0,0,0,0,17,2,0,0,0,19,16,16
"ITGAX",1,0,0,0,16,2,0,0,0,19,16,16
"KIAA1244",0,0,0,0,16,2,0,1,0,19,16,16
"MPP7",0,0,0,0,18,1,0,0,0,19,16,16
"MYO16",0,0,0,0,16,2,0,1,0,19,16,16
"NEBL",0,0,0,0,18,0,0,1,0,19,16,16
"NUP210",0,0,0,0,19,0,0,0,0,19,16,16
"SYNE2",0,0,0,0,14,5,0,0,0,19,16,16
"ZNF560",0,0,0,0,15,4,0,0,0,19,16,16
"ADAM18",0,0,0,0,17,1,0,0,0,18,16,16
"ANKRD11",2,0,0,0,16,0,0,0,0,18,16,16
"CACNA1A",1,0,0,0,16,1,0,0,0,18,16,16
"RIMS1",0,0,0,0,18,0,0,0,0,18,16,16
"TMEM132B",0,0,0,0,16,2,0,0,0,18,16,16
"XIRP1",0,0,0,0,16,2,0,0,0,18,16,16
"MYH7",0,0,0,0,16,1,0,0,0,17,16,16
"PDE1C",0,0,0,0,16,0,0,1,0,17,16,16
"SPTB",0,0,0,0,17,0,0,0,0,17,16,16
"POTEE",0,0,0,0,15,1,0,0,0,16,16,16
"SH3RF2",0,0,0,0,16,0,0,0,0,16,16,16
"SORCS3",0,0,0,0,24,1,0,0,0,25,15,15
"COL21A1",0,0,0,0,20,3,0,0,0,23,15,15
"FSIP2",0,0,0,0,18,4,0,0,0,22,15,15
"SLC8A3",0,0,0,0,21,1,0,0,0,22,15,15
"CATSPERB",0,0,0,0,16,4,0,1,0,21,15,15
"COL5A3",0,0,0,0,18,1,0,2,0,21,15,15
"FILIP1",0,0,0,0,21,0,0,0,0,21,15,15
"MYO3A",0,0,0,0,19,1,0,1,0,21,15,15
"PCDHB8",0,0,0,0,19,2,0,0,0,21,15,15
"PKD1L1",0,0,0,0,21,0,0,0,0,21,15,15
"PREX2",0,0,0,0,18,2,0,1,0,21,15,15
"SDK1",0,0,0,0,16,2,0,3,0,21,15,15
"CNTN4",0,0,0,0,20,0,0,0,0,20,15,15
"GRIN2B",0,0,0,0,19,0,0,1,0,20,15,15
"KSR2",0,0,0,0,17,2,0,1,0,20,15,15
"MYH6",0,0,0,0,18,0,0,2,0,20,15,15
"NLRP11",0,0,0,0,18,2,0,0,0,20,15,15
"RIMS2",0,0,0,0,19,1,0,0,0,20,15,15
"SAMD9",0,0,0,0,16,4,0,0,0,20,15,15
"THEMIS",0,0,0,0,20,0,0,0,0,20,15,15
"ADAM28",0,0,0,0,18,1,0,0,0,19,15,15
"MCTP2",0,0,0,0,17,2,0,0,0,19,15,15
"NF1",1,0,0,0,8,6,0,4,0,19,15,15
"PCDHA3",0,0,0,0,19,0,0,0,0,19,15,15
"PDZD2",0,0,0,0,18,1,0,0,0,19,15,15
"TRIOBP",0,0,0,0,17,2,0,0,0,19,15,15
"ADAMTS20",0,0,0,0,16,2,0,0,0,18,15,15
"DST",0,0,1,0,13,3,0,1,0,18,15,15
"KIAA1109",0,0,0,0,16,2,0,0,0,18,15,15
"LTBP1",0,0,0,0,18,0,0,0,0,18,15,15
"OTOF",0,0,0,0,17,1,0,0,0,18,15,15
"PTPRN2",0,0,0,0,16,2,0,0,0,18,15,15
"RGS7",0,0,0,0,17,1,0,0,0,18,15,15
"SLITRK1",0,0,0,0,18,0,0,0,0,18,15,15
"COL1A1",0,0,0,0,13,3,0,1,0,17,15,15
"CR2",0,0,0,0,14,2,0,1,0,17,15,15
"CYP4A11",0,0,0,0,16,1,0,0,0,17,15,15
"DCDC1",0,0,0,0,16,1,0,0,0,17,15,15
"FBN1",0,0,0,0,16,1,0,0,0,17,15,15
"KIAA1210",0,0,0,0,15,2,0,0,0,17,15,15
"LIFR",0,0,0,0,15,2,0,0,0,17,15,15
"PAK7",1,0,0,0,14,2,0,0,0,17,15,15
"SERPINI2",0,0,0,0,15,2,0,0,0,17,15,15
"SLC9C2",0,0,0,0,15,1,0,1,0,17,15,15
"STAB1",0,0,0,0,14,1,0,2,0,17,15,15
"TRPC5",0,0,0,0,16,1,0,0,0,17,15,15
"AGBL1",0,0,0,0,14,2,0,0,0,16,15,15
"CACNA1I",0,0,0,0,16,0,0,0,0,16,15,15
"GABRG1",1,0,0,0,15,0,0,0,0,16,15,15
"GHR",0,0,0,0,14,1,0,1,0,16,15,15
"GPRC6A",0,0,0,0,14,2,0,0,0,16,15,15
"KIAA1462",0,0,0,0,16,0,0,0,0,16,15,15
"NRXN1",0,0,0,0,13,2,0,1,0,16,15,15
"PLCL2",0,0,0,0,14,2,0,0,0,16,15,15
"PZP",0,0,0,0,15,0,0,1,0,16,15,15
"RUNX1T1",0,0,0,0,14,2,0,0,0,16,15,15
"CLSTN2",0,0,0,0,13,1,0,1,0,15,15,15
"MROH7",0,0,0,0,14,1,0,0,0,15,15,15
"SHANK2",0,0,0,0,15,0,0,0,0,15,15,15
"TNR",0,0,0,0,21,1,0,0,0,22,14,14
"ARAP2",0,0,0,0,20,1,0,0,0,21,14,14
"HERC2",0,0,0,0,19,1,0,1,0,21,14,14
"COL11A2",0,0,0,0,17,2,0,1,0,20,14,14
"DSG4",0,0,0,0,19,1,0,0,0,20,14,14
"FAM47A",0,0,0,0,20,0,0,0,0,20,14,14
"FAM83B",0,0,0,0,18,2,0,0,0,20,14,14
"MYOCD",0,0,0,0,18,2,0,0,0,20,14,14
"OTOGL",0,0,0,0,20,0,0,0,0,20,14,14
"CCDC141",0,0,0,0,18,1,0,0,0,19,14,14
"COL4A3",0,0,0,0,19,0,0,0,0,19,14,14
"IMPG1",0,0,0,0,17,1,0,1,0,19,14,14
"KALRN",0,0,0,0,17,1,0,1,0,19,14,14
"LAMA1",0,0,0,0,16,3,0,0,0,19,14,14
"SCN2A",0,0,0,0,19,0,0,0,0,19,14,14
"CACNA2D4",0,0,0,0,17,1,0,0,0,18,14,14
"FAT2",0,0,0,0,16,2,0,0,0,18,14,14
"GRIN3A",0,0,0,0,17,1,0,0,0,18,14,14
"OSMR",0,0,0,0,15,3,0,0,0,18,14,14
"PDE4DIP",0,0,0,0,18,0,0,0,0,18,14,14
"STON1-GTF2A1L",0,0,0,0,17,1,0,0,0,18,14,14
"USP29",0,0,0,0,17,1,0,0,0,18,14,14
"CACNA1D",0,0,0,0,16,1,0,0,0,17,14,14
"HERC1",0,0,0,0,16,1,0,0,0,17,14,14
"KMT2B",0,0,0,0,16,1,0,0,0,17,14,14
"LRRC7",0,0,0,0,16,0,0,1,0,17,14,14
"LTBP2",0,0,0,0,16,1,0,0,0,17,14,14
"NRP1",0,0,0,0,13,4,0,0,0,17,14,14
"PCSK1",0,0,0,0,14,2,0,1,0,17,14,14
"SCN7A",0,0,0,0,15,2,0,0,0,17,14,14
"TNN",0,0,0,0,16,1,0,0,0,17,14,14
"ANO2",0,0,0,0,16,0,0,0,0,16,14,14
"CYP2C19",1,0,0,0,14,1,0,0,0,16,14,14
"EP400",0,0,0,0,16,0,0,0,0,16,14,14
"FGA",0,0,0,0,16,0,0,0,0,16,14,14
"GTF3C1",1,0,0,0,13,1,0,1,0,16,14,14
"HECW1",0,0,0,0,14,2,0,0,0,16,14,14
"HECW2",0,0,0,0,15,0,0,1,0,16,14,14
"ITGA8",0,0,0,0,14,2,0,0,0,16,14,14
"PKHD1",0,0,0,0,14,2,0,0,0,16,14,14
"PLXNA4",0,0,0,0,15,1,0,0,0,16,14,14
"SLC9A4",0,0,0,0,15,1,0,0,0,16,14,14
"STK31",0,0,0,0,15,1,0,0,0,16,14,14
"TMC5",1,0,0,0,15,0,0,0,0,16,14,14
"USP34",0,0,0,0,13,3,0,0,0,16,14,14
"BIRC6",0,0,0,0,15,0,0,0,0,15,14,14
"BRINP1",0,0,0,0,14,1,0,0,0,15,14,14
"C8A",0,0,0,0,12,3,0,0,0,15,14,14
"CNTNAP4",0,0,0,0,13,2,0,0,0,15,14,14
"GUCY2C",0,0,0,0,13,2,0,0,0,15,14,14
"HIVEP3",0,0,0,0,14,1,0,0,0,15,14,14
"MARCO",0,0,0,0,15,0,0,0,0,15,14,14
"MGA",0,0,0,0,13,2,0,0,0,15,14,14
"MYO7B",0,0,0,0,15,0,0,0,0,15,14,14
"MYT1L",0,0,0,0,13,2,0,0,0,15,14,14
"NLRP10",0,0,0,0,15,0,0,0,0,15,14,14
"NLRP14",0,0,0,0,11,3,0,1,0,15,14,14
"SLIT2",0,0,0,0,14,1,0,0,0,15,14,14
"SYNPO2",0,0,0,0,14,1,0,0,0,15,14,14
"TP53",0,0,0,0,12,1,0,2,0,15,14,14
"UGT2B15",0,0,0,0,12,3,0,0,0,15,14,14
"ZNF804B",0,0,0,0,15,0,0,0,0,15,14,14
"ADAMTSL1",0,0,0,0,12,1,0,1,0,14,14,14
"IGSF9B",0,0,1,0,13,0,0,0,0,14,14,14
"KL",0,0,0,0,13,1,0,0,0,14,14,14
"LAMB4",0,0,0,0,11,2,0,1,0,14,14,14
"PCDHAC1",0,0,0,0,14,0,0,0,0,14,14,14
"RFX6",0,0,0,0,14,0,0,0,0,14,14,14
"TRHDE",0,0,0,0,11,2,0,1,0,14,14,14
"TEX15",0,0,0,0,23,0,0,0,0,23,13,13
"PPP1R3A",0,0,0,0,21,0,0,0,0,21,13,13
"ABCB11",0,0,0,0,16,4,0,0,0,20,13,13
"MYH13",0,0,0,0,18,1,0,1,0,20,13,13
"SPEF2",0,0,0,0,17,2,0,1,0,20,13,13
"BRINP2",0,0,0,0,16,3,0,0,0,19,13,13
"LAMA3",0,0,0,0,18,0,1,0,0,19,13,13
"PLCB1",0,0,0,0,17,2,0,0,0,19,13,13
"ABCB1",0,0,0,0,16,2,0,0,0,18,13,13
"CR1",0,0,0,0,13,4,0,1,0,18,13,13
"DLG2",0,0,0,0,18,0,0,0,0,18,13,13
"HNF4G",0,0,0,0,16,1,0,1,0,18,13,13
"TEP1",0,0,0,0,17,0,0,1,0,18,13,13
"ADAM29",0,0,0,0,16,1,0,0,0,17,13,13
"ASH1L",0,0,0,0,16,0,0,1,0,17,13,13
"COL1A2",0,0,0,0,17,0,0,0,0,17,13,13
"COL28A1",0,0,0,0,16,1,0,0,0,17,13,13
"COL2A1",0,0,0,0,15,1,0,1,0,17,13,13
"COL9A1",0,0,0,0,17,0,0,0,0,17,13,13
"FNDC1",0,0,0,0,16,1,0,0,0,17,13,13
"KNDC1",0,0,0,0,15,2,0,0,0,17,13,13
"LIMCH1",0,0,0,0,17,0,0,0,0,17,13,13
"LRRC4C",0,0,0,0,15,2,0,0,0,17,13,13
"MYH15",0,0,0,0,13,4,0,0,0,17,13,13
"MYO5B",0,0,0,0,17,0,0,0,0,17,13,13
"NLRP5",0,0,0,0,15,2,0,0,0,17,13,13
"SPEN",0,0,0,0,16,1,0,0,0,17,13,13
"TRPM2",0,0,0,0,12,5,0,0,0,17,13,13
"ADCY10",0,0,0,0,12,3,0,1,0,16,13,13
"AMER3",0,0,0,0,16,0,0,0,0,16,13,13
"CHD5",0,0,0,0,14,1,0,1,0,16,13,13
"EBF2",1,0,0,0,15,0,0,0,0,16,13,13
"GRM7",0,0,0,0,15,1,0,0,0,16,13,13
"HTT",2,0,0,0,13,1,0,0,0,16,13,13
"ITGA5",0,0,0,0,15,1,0,0,0,16,13,13
"LILRB1",0,0,0,0,15,1,0,0,0,16,13,13
"PTPRC",0,0,0,0,14,1,0,1,0,16,13,13
"RGS22",0,0,0,0,16,0,0,0,0,16,13,13
"SLC9C1",0,0,0,0,13,2,0,1,0,16,13,13
"SLIT3",0,0,0,0,14,1,0,1,0,16,13,13
"A1CF",0,0,0,0,12,1,0,1,1,15,13,13
"ADAMTS19",0,0,0,0,15,0,0,0,0,15,13,13
"ATG2B",0,0,0,0,9,4,0,2,0,15,13,13
"C8orf34",0,0,0,0,14,0,0,1,0,15,13,13
"FAT1",0,0,0,0,12,3,0,0,0,15,13,13
"FBXO24",0,0,0,0,14,1,0,0,0,15,13,13
